koi_fpflag_co,koi_time0,koi_impact,koi_duration,koi_depth,koi_srho,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_ldm_coeff2,koi_model_snr,koi_count,koi_tce_plnt_num,koi_smet,ra,dec,koi_fwm_sdec,koi_fwm_srao,koi_fittype_ls,koi_fittype_lsmcmc,koi_fittype_mcmc,koi_disposition
1.0,2454969.835,0.08,5.847,379.2,0.25024,1.61,0.061,89.39,899.0,154.59,7.484,0.2291,19.1,1.0,1.0,0.07,298.03653,39.90601,39.90492,8.42,0.0,1.0,0.0,1
1.0,2454964.991,0.47,1.5676,73.0,2.42992,12.65,0.0321,86.0,4689.0,114263.25,6.729771,0.205,4.8,1.0,1.0,-0.74,286.97745,38.898762,38.89819,-3.79,1.0,0.0,0.0,1
0.0,2454967.501,0.104,3.571,144.0,0.58289,0.99,0.04,89.1,1202.0,493.09,6.604,0.2979,15.7,1.0,1.0,-0.5,293.85065,38.397751,38.39758,-1.0,0.0,1.0,0.0,0
0.0,2455069.672,0.0035,13.74,529.0,1.26489,2.39,1.0104,89.95,268.0,1.23,207.4,0.2878,12.8,1.0,1.035294117647059,-0.04,287.25095,44.946308,43.886131162352946,-0.18615294117647058,0.0,0.0,1.0,1
1.0,2454973.833,1.973,4.1198,478.6,0.02602,101.71,0.0917,67.43,819.0,106.5,5.141255,0.2602,4.3,1.0,1.0,0.1,298.79892,42.35339,42.35564,-40.7,1.0,0.0,0.0,1
0.0,2454964.629,0.409,2.011,116.4,0.76074,1.24,0.0183,82.45,2165.0,5186.18,3.11,0.302,13.9,1.0,1.0,-0.06,296.11276,39.611599,39.61166,1.9,0.0,1.0,0.0,1
1.0,2454964.883,0.651,3.156,177.3,0.1511,1.21,0.0178,69.3,1780.0,2373.06,1.843,0.2676,21.2,1.0,1.0,-0.14,298.87418,43.440891,43.44172,-7.9,0.0,1.0,0.0,1
0.0,2454993.048,0.4491,3.522,514.0,8.486,6.33,0.3608,89.95,1107.0,355.22,113.2,0.2905,6.2,1.0,1.6470588235294117,-0.5,299.83664,45.780731,43.97249177647059,-0.5527176470588235,0.0,0.0,1.0,1
0.0,2455011.439,0.1165,11.486,880.3,2.35796,3.33,1.0914,89.95,279.0,1.44,270.5,0.3038,11.0,1.0,1.0941176470588236,-0.06,284.22879,49.294189,44.06690718588235,0.36349411764705875,0.0,0.0,1.0,1
1.0,2454964.878,0.985,3.194,120.8,0.04829,1.34,0.0152,23.45,1969.0,3537.89,1.074,0.2916,19.7,2.0,1.0,-0.24,283.72379,40.23756,40.23702,-2.7,0.0,1.0,0.0,1
0.0,2454966.358,0.896,3.474,118.5,0.12599,1.69,0.0654,81.51,1222.0,528.14,6.07,0.305,17.7,2.0,1.0,0.02,292.20471,37.221218,37.22063,1.44,0.0,1.0,0.0,0
1.0,2454965.338,0.644,4.129,181.3,0.09896,1.58,0.0252,72.72,1763.0,2275.72,2.17,0.2844,17.9,1.0,1.0,0.08,295.67188,40.18037,40.179312,-2.71,0.0,1.0,0.0,1
0.0,2454967.04,1.9583,44.07,424.0,0.00102,168.91,0.1099,14.9,1099.0,344.8,2.0266,0.3082,116.9,2.0,3.0,-0.32,297.68881,40.643661,40.643843,-0.29,0.0,0.0,1.0,1
0.0,2455114.672,0.0358,9.71,632.1,3.7694,2.2,1.0256,89.95,235.0,0.72,308.0,0.2681,7.6,1.0,1.0823529411764705,-0.04,283.72955,40.789028,44.12619883294118,0.047847058823529395,0.0,0.0,1.0,1
1.0,2454964.56,0.507,2.246,67.1,0.46945,0.91,0.0182,78.82,2144.0,5000.82,2.612,0.302,21.3,1.0,1.0,-0.14,296.12457,49.726669,49.72492,8.3,0.0,1.0,0.0,1
0.0,2454965.011,0.242,3.429,27.5,0.35428,1.62,0.0345,86.41,2745.0,13425.76,3.866,0.3175,13.3,1.0,1.0,0.0,295.77768,50.149025,50.15006,-0.81,0.0,1.0,0.0,1
1.0,2454965.692,1.24,7.648,731.0,0.01319,23.5,0.0274,23.83,1159.0,427.26,1.356,0.1496,31.6,1.0,1.0,0.12,290.30371,37.924191,37.92456,0.37,0.0,1.0,0.0,1
1.0,2454965.166,1.147,5.412,98.3,0.0304,18.36,0.0197,10.91,1991.0,3727.96,1.168,0.2889,21.3,1.0,1.0,-0.1,298.56668,40.128239,40.13435,13.0,0.0,1.0,0.0,1
1.0,2454989.001,0.3646,8.62,237.4,0.41086,1.68,0.2163,89.38,548.0,21.35,30.77,0.2673,3.4,5.0,1.5294117647058822,-0.13317647058823529,294.20786,39.680115,43.87686012941177,-0.5031882352941176,0.0,0.0,1.0,1
1.0,2454964.84,0.504,4.712,38.2,0.07932,0.67,0.0129,62.87,2254.0,6076.99,1.104,0.2676,25.8,1.0,1.0,-0.08,291.25778,42.580139,42.57969,-2.2,0.0,1.0,0.0,1
1.0,2454965.064,0.099,1.212,40.6,3.48495,0.58,0.0153,88.75,1920.0,3196.46,4.55,0.2622,11.0,1.0,1.0,-0.04,297.22046,47.748249,47.75143,-8.7,0.0,1.0,0.0,1
0.0,2454970.244,0.21,7.968,142.0,0.42819,2.54,0.1784,89.52,836.0,115.61,25.17,0.2472,15.3,1.0,1.0,-0.24,299.86182,45.827351,45.82717,1.1,0.0,1.0,0.0,0
0.0,2454965.393,0.957,0.894,1107.6,0.63388,3.42,0.0108,61.56,1788.0,2415.37,2.01,0.1731,62.0,1.0,1.0,-0.3,285.25616,41.595589,41.59579,0.19,0.0,1.0,0.0,1
1.0,2454965.933,0.903,9.479,2801.0,0.01209,6.36,0.0278,42.41,1528.0,1292.5,1.223,0.2622,26.7,1.0,1.0,0.0,294.25079,38.404236,38.40368,-0.91,0.0,1.0,0.0,1
1.0,2454966.593,0.057,3.045,73.8,0.74945,0.85,0.036,89.47,1516.0,1249.87,6.16,0.3071,8.8,1.0,1.0,-0.5,296.99017,47.130661,47.1317,-4.62,0.0,1.0,0.0,1
0.0,2455050.836,0.4268,13.879,253.5,0.9183,1.34,0.9809,89.95,233.0,0.7,189.0,0.2791,17.1,1.0,1.1176470588235294,-0.28,286.22708,44.430328,43.905313597647066,0.02408235294117651,0.0,0.0,1.0,1
1.0,2454964.739,1.263,3.1648,265.5,0.06993,23.81,0.0147,16.66,1972.0,3579.78,1.318,0.3102,43.3,1.0,1.0,-1.98,295.2811,40.132858,40.12843,-11.2,0.0,1.0,0.0,1
0.0,2454966.205,0.101,4.291,35.7,0.67432,0.73,0.0674,89.49,1108.0,356.49,11.21,0.2844,14.9,4.0,1.0,0.06,287.37125,39.603569,39.60345,-0.9,0.0,1.0,0.0,0
0.0,2454972.749,0.0731,13.66,73.5,0.07142,0.94,0.1499,89.38,659.0,44.45,11.9,0.2673,6.5,5.0,1.411764705882353,-0.19105882352941175,294.20786,39.680115,43.60001768588235,0.0042588235294117325,0.0,0.0,1.0,1
0.0,2454991.969,0.3455,11.53,143.4,0.38656,1.31,0.3692,89.38,420.0,7.33,51.5,0.2673,7.0,5.0,1.6352941176470588,-0.1168235294117647,294.20786,39.680115,43.905465352941185,-1.3911764705882355,0.0,0.0,1.0,1
0.0,2454992.276,0.2411,9.29,153.3,0.28619,1.35,0.1832,89.38,596.0,29.76,23.1,0.2673,10.1,5.0,1.4352941176470588,-0.1323529411764706,294.20786,39.680115,44.03211329411764,-0.19088235294117656,0.0,0.0,1.0,1
0.0,2455034.471,0.024,6.689,1530.0,5.45009,1.74,0.4836,89.99,186.0,0.28,206.3,0.4016,14.8,1.0,1.0,-1.46,300.48816,44.46067,44.4608,1.4,0.0,1.0,0.0,0
0.0,2454968.077,0.6449,4.871,283.7,0.55688,3.3,0.1437,88.24,1181.0,459.41,19.36,0.338,10.6,2.0,1.3764705882352941,-0.04,296.77271,47.158539,43.46597854470588,-0.18932941176470588,0.0,0.0,1.0,1
0.0,2454967.46,0.97,79.8969,641.1,0.00036,3.21,0.0766,20.63,989.0,226.81,1.037,0.3029,254.3,1.0,1.0,-0.4,295.50211,38.98354,38.98322,-0.5,0.0,1.0,0.0,1
1.0,2454966.256,0.671,10.18,84.2,0.01595,0.77,0.0458,73.2,1051.0,288.62,2.32,0.2787,32.8,1.0,1.0,-0.36,297.50562,39.756802,39.75588,-32.9,0.0,1.0,0.0,1
1.0,2454965.378,1.7017,4.755,600.8,0.09564,114.1,0.0225,14.9,2494.0,9145.54,1.761,0.327,14.7,1.0,1.0,-0.02,290.86606,40.901581,43.74838213294118,124.21,0.0,0.0,1.0,1
1.0,2454964.862,0.389,1.3911,339.6,2.12513,1.61,0.0155,84.56,1769.0,2325.64,4.108,0.2043,57.0,1.0,1.0,-0.1,298.92361,40.749538,40.74782,17.16,0.0,1.0,0.0,1
1.0,2454965.688,0.644,7.881,162.2,0.04561,1.24,0.0577,80.85,1026.0,262.14,4.047,0.2711,18.7,1.0,1.0,-0.16,291.8269,41.7099,41.70985,1.03,0.0,1.0,0.0,1
1.0,2455084.778,1.5335,6.647,1300.0,0.49104,39.55,0.9718,89.38,158.0,0.15,171.8,0.118,15.2,1.0,1.188235294117647,-0.26,297.78012,41.209229,44.103802962352944,-0.22457647058823535,0.0,0.0,1.0,1
0.0,2454965.928,0.064,6.079,259.5,0.12013,1.02,0.0352,89.05,811.0,102.54,3.831,0.0563,8.3,1.0,3.0,0.12,290.15723,38.52438,38.52368,-2.28,0.0,1.0,0.0,1
0.0,2454965.618,0.701,4.724,1112.5,2.22778,2.48,0.2826,89.49,322.0,2.55,78.4,0.1082,14.2,2.0,2.0,0.02,301.72076,44.41206,44.41243,2.64,0.0,1.0,0.0,0
0.0,2454968.156,0.014,1.096,1544.0,34.49907,0.79,0.0316,89.98,354.0,3.7,34.95,0.3411,11.3,1.0,1.0,0.1,289.37668,41.158672,41.15801,1.0,0.0,1.0,0.0,0
0.0,2455074.714,0.6901,8.68,228.2,1.91955,1.84,0.987,89.95,297.0,1.84,237.0,0.3038,13.0,1.0,1.1764705882352942,-0.36,286.40723,44.527355,43.74831312705882,0.1387882352941176,0.0,0.0,1.0,1
0.0,2454965.855,0.044,3.991,45.2,1.25917,0.59,0.085,89.86,788.0,91.02,17.96,0.2291,13.7,1.0,1.0,0.08,286.38693,47.016628,47.01654,0.2,0.0,1.0,0.0,0
1.0,2454964.557,0.365,1.263,14.7,2.25862,0.81,0.016,84.2,3375.0,30567.67,3.61,0.318,9.4,1.0,1.0,-0.24,291.92636,37.101292,37.10432,3.75,0.0,1.0,0.0,1
0.0,2454965.36,0.44,1.744,98.5,3.25287,1.05,0.0396,87.67,1360.0,807.43,10.82,0.2844,13.1,1.0,1.0,0.14,293.62308,47.96191,47.96163,0.4,0.0,1.0,0.0,0
0.0,2455136.486,0.0624,15.19,267.9,0.93739,1.34,0.946,89.95,227.0,0.62,190.9,0.2523,6.6,1.0,1.2117647058823529,-0.28,288.93597,49.360142,44.03474630352941,0.12114117647058824,0.0,0.0,1.0,1
0.0,2455054.311,0.092,6.74,155.2,8.97031,1.26,0.9383,89.99,279.0,1.44,364.0,0.2868,7.2,1.0,1.0,-0.04,292.33884,38.84491,38.84539,0.7,0.0,1.0,0.0,1
1.0,2454965.738,0.5574,4.098,42.5,0.14042,1.41,0.0305,78.5,2423.0,8141.84,2.84,0.3156,17.7,1.0,1.0,-0.46,297.16086,39.63007,39.63062,-1.35,0.0,0.0,1.0,1
1.0,2454965.026,0.942,1.188,115.6,0.27412,1.49,0.0154,58.91,2373.0,7468.24,1.823,0.3029,14.3,7.0,5.0,-0.04,294.33847,50.33654,50.33434,16.6,0.0,1.0,0.0,1
0.0,2454966.974,0.129,1.879,121.9,4.33955,1.63,0.0432,89.47,1476.0,1122.9,13.8,0.2736,13.1,1.0,1.0,-0.18,300.93539,45.596539,45.59634,2.76,0.0,1.0,0.0,0
1.0,2454966.731,0.7277,4.15,172.2,0.1232,1.68,0.0395,78.5,1553.0,1374.41,3.67,0.3081,13.8,1.0,1.0,-0.2,290.64301,48.887501,48.88755,-11.9,0.0,0.0,1.0,1
1.0,2454964.631,0.559,1.513,76.3,2.87132,1.59,0.0326,86.18,2064.0,4299.89,8.4,0.31,15.1,1.0,1.0,-0.2,292.16486,37.275742,37.27491,4.19,0.0,1.0,0.0,1
1.0,2454964.774,1.143,3.22,141.7,0.03637,19.15,0.0197,19.29,1904.0,3120.32,1.211,0.2436,25.5,1.0,1.0,0.56,295.55756,46.172241,46.18903,9.8,0.0,1.0,0.0,1
1.0,2454965.238,0.607,5.16,120.0,0.14089,0.91,0.047,83.15,999.0,235.01,5.09,0.2521,11.9,1.0,1.0,-0.36,298.47058,41.06625,41.06651,-0.4,0.0,1.0,0.0,1
0.0,2454965.421,1.236,1.2569,1021.6,0.20128,31.51,0.0198,54.79,2026.0,3989.37,2.14,0.302,90.4,1.0,1.0,-0.1,291.36423,43.385921,43.38576,-0.04,0.0,1.0,0.0,1
1.0,2454965.04,0.047,1.288,396.0,3.30461,1.72,0.0163,89.43,1882.0,2974.07,4.724,0.2711,25.8,1.0,1.0,-0.2,292.67294,38.58997,38.58923,6.5,0.0,1.0,0.0,1
1.0,2454968.937,0.351,3.639,115.6,0.88593,0.86,0.0577,88.3,891.0,148.97,11.82,0.2665,17.1,1.0,1.0,-0.46,289.20834,50.61599,50.61589,0.23,0.0,1.0,0.0,1
0.0,2454986.651,0.6049,4.703,114.5,2.36835,1.68,0.2999,89.38,622.0,35.48,72.5,0.3046,8.2,3.0,1.7176470588235293,-0.06,294.05481,39.845249,43.96843216470588,-0.3010588235294118,0.0,0.0,1.0,1
0.0,2454985.901,0.5744,5.5,126.4,0.74896,1.76,0.18,88.81,803.0,98.5,29.6,0.3046,4.9,3.0,1.5294117647058822,-0.06,294.05481,39.845249,44.43693841176471,-0.21010588235294123,0.0,0.0,1.0,1
1.0,2454965.027,1.141,5.77,152.7,0.01761,15.89,0.0239,15.22,1680.0,1884.66,1.182,0.2889,8.1,1.0,1.0,-0.14,295.3027,46.772018,46.77085,-2.04,0.0,1.0,0.0,1
0.0,2454980.637,0.3892,11.29,538.3,1.72904,2.86,1.0199,89.95,282.0,1.51,224.1,0.2593,15.1,1.0,1.1764705882352942,0.44,292.27774,39.461071,44.234062691764706,-0.0486235294117647,0.0,0.0,1.0,1
1.0,2454964.572,0.059,0.998,76.1,5.06571,1.01,0.0143,89.24,2464.0,8688.17,4.44,0.3024,8.9,1.0,1.0,0.12,292.58865,38.80143,38.7975,-8.0,0.0,1.0,0.0,1
1.0,2454964.777,0.339,3.069,369.6,1.11422,1.87,0.0524,88.11,1161.0,428.77,10.28,0.3032,16.1,1.0,1.0,-0.2,289.91635,43.507671,43.5072,23.93,0.0,1.0,0.0,1
1.0,2454969.141,0.5650658823529411,15.54,49498.99647058822,0.03642,14.70564705882353,0.10347294117647059,85.28435294117646,808.0941176470589,102.46,17.74029177647059,0.2672764705882353,494.67058823529413,1.0,1.0,-0.11611764705882355,294.74988,49.663441,49.66119,2.41,0.0,0.0,0.0,1
0.0,2454966.64,0.202,2.461,85.8,3.00666,1.3,0.0614,89.31,1293.0,661.04,16.87,0.3036,14.2,1.0,1.0,-0.26,281.89731,46.722664,46.722,0.6,0.0,1.0,0.0,0
1.0,2454965.098,1.206,1.4068,426.6,0.10181,26.35,0.0191,45.8,1904.0,3100.61,1.73,0.2622,51.5,1.0,2.0,-0.02,296.34799,44.501961,44.50376,-4.71,0.0,1.0,0.0,1
0.0,2454979.918,0.834,10.229,89.5,0.03028,3.6,0.153,84.53,1015.0,251.16,8.76,0.1653,17.9,2.0,2.0,0.0,290.62183,51.057301,51.05714,0.11,0.0,1.0,0.0,0
0.0,2454967.951,0.143,1.523,360.5,8.75587,1.64,0.0445,89.55,1064.0,302.74,18.11,0.2291,11.6,1.0,1.0,0.07,296.159,44.56311,44.56338,-0.72,0.0,1.0,0.0,0
0.0,2454964.999,0.715,4.543,73.4,0.50689,1.57,0.1266,87.81,1013.0,248.62,18.69,0.3036,15.3,2.0,1.0,-0.26,298.20261,44.925831,44.92572,-0.4,0.0,1.0,0.0,0
0.0,2455000.692,0.6194,11.62,107.7,0.20652,1.64,0.3705,89.38,560.0,23.25,39.7,0.3046,9.1,3.0,1.6235294117647059,-0.06,294.05481,39.845249,43.99373394117647,-0.3751764705882353,0.0,0.0,1.0,1
1.0,2454967.494,0.928,28.203,472.9,0.00197,2.11,0.2906,82.77,400.0,6.07,7.37,0.2521,19.9,1.0,1.0,-0.26,287.24524,38.68808,38.67651,5.15,0.0,1.0,0.0,1
1.0,2454974.566,0.171,20.756,84.7,0.01181,2.37,0.1117,87.86,1299.0,673.53,4.585,0.3001,36.6,2.0,1.0,-0.58,297.66504,40.681992,40.68206,-0.32,0.0,1.0,0.0,1
1.0,2454972.922,1.241,3.344,157.5,0.03806,58.67,0.2318,85.37,823.0,108.22,14.59,0.2979,6.9,2.0,3.0,-0.6,297.66504,40.681992,40.68127,-0.1,0.0,0.0,1.0,1
0.0,2455023.448,1.619418823529412,25.28,2685.0823529411764,27.92799164705883,765.7992941176473,0.9901800000000002,89.56588235294117,285.77647058823527,12.121764705882358,288.4348235294117,0.25245529411764706,33.595294117647065,1.0,1.1764705882352942,-0.16399999999999998,287.82489,45.34808,44.80528107529412,0.5418235294117648,0.0,0.0,0.0,1
0.0,2455179.719,0.4433,5.972,172.3,10.61952,1.87,1.0419,89.95,324.0,2.6,414.0,0.3066,10.5,2.0,1.188235294117647,-0.06,283.72427,46.879112,43.46730924470588,-0.20356470588235298,0.0,0.0,1.0,1
0.0,2455023.819,0.3421,12.01,550.0,1.78335,2.09,1.0838,89.95,220.0,0.55,252.0,0.2145,8.7,1.0,1.0588235294117647,0.3,285.75586,44.724998,44.26547508,-0.08615294117647054,0.0,0.0,1.0,1
0.0,2454976.04,0.5729,3.856,150.2,2.12662,2.24,0.1788,89.38,912.0,163.58,41.2,0.3142,9.7,1.0,1.3647058823529412,-0.22,297.16177,41.775822,43.45542320352942,0.24404705882352945,0.0,0.0,1.0,1
0.0,2454974.876,0.783,3.797,263.7,0.51981,1.51,0.0968,87.21,651.0,42.42,16.09,0.1451,12.9,2.0,2.0,0.16,289.85889,48.693851,48.69406,-1.1,0.0,1.0,0.0,0
0.0,2454964.979,0.25,2.777,120.4,0.97758,1.06,0.0364,87.98,1379.0,851.6,7.07,0.2979,15.1,1.0,1.0,-0.4,292.98834,49.48497,49.48526,-1.7,0.0,1.0,0.0,0
0.0,2455098.246,0.0176,13.06,531.2,1.64666,2.1,1.0364,89.95,244.0,0.84,244.3,0.2899,12.8,1.0,1.0,-0.38,289.90698,42.0462,42.04569,1.3,0.0,0.0,1.0,1
0.0,2454968.958,0.485,3.491,160.8,0.96902,1.34,0.0743,87.95,1003.0,239.39,13.52,0.2844,14.7,1.0,1.0,0.07,292.15866,49.63776,49.63772,1.3,0.0,1.0,0.0,0
0.0,2454970.707,0.397,4.882,79.5,0.54468,1.14,0.0878,88.33,981.0,219.36,13.66,0.2678,13.2,1.0,1.0,0.04,292.67773,49.66391,49.66403,1.4,0.0,1.0,0.0,0
1.0,2454964.526,0.4742,1.12,71.2,4.03742,1.18,0.0203,85.37,2431.0,8250.8,5.71,0.3182,13.1,1.0,1.4,-0.16,292.77893,40.795631,43.53171709764706,-0.25321176470588236,0.0,0.0,1.0,1
0.0,2454964.998,0.171,3.028,56.3,0.45944,1.58,0.0278,87.41,2415.0,8026.6,3.78,0.303,29.7,1.0,1.0,-0.1,284.69278,44.010208,44.00984,0.06,0.0,1.0,0.0,1
0.0,2455007.016,0.021,8.559,415.0,0.94331,1.99,0.3237,89.98,471.0,11.59,60.3,0.3032,13.7,1.0,1.0,-0.22,285.5575,49.33007,49.33001,-1.2,0.0,1.0,0.0,0
0.0,2454977.168,0.112,7.617,95.5,0.2626,1.46,0.1211,89.53,958.0,198.73,13.701,0.3061,31.6,4.0,2.0,0.24,289.92145,46.74456,46.74453,-0.13,0.0,1.0,0.0,0
1.0,2454965.093,0.326,1.715,98.2,1.43074,0.86,0.0185,85.41,1790.0,2433.01,4.075,0.2965,15.1,1.0,1.0,-0.32,292.01379,42.28875,42.28998,4.91,0.0,1.0,0.0,1
1.0,2454965.254,0.034,0.864,138.3,13.20557,1.22,0.02,89.78,1932.0,3303.84,8.71,0.2844,9.8,1.0,1.0,0.07,294.86813,44.283199,44.27869,-18.1,0.0,1.0,0.0,1
0.0,2454966.188,0.914,3.245,105.4,0.08853,2.11,0.049,77.6,1295.0,664.54,4.26,0.1466,18.1,1.0,1.0,0.26,290.63043,44.565601,44.56629,-0.47,0.0,1.0,0.0,1
0.0,2454967.713,0.241,3.15,186.6,1.64643,6.54,0.0799,89.1,1780.0,2376.4,15.27,0.2172,24.1,1.0,1.0,-0.22,283.47574,41.775318,41.7755,-0.81,0.0,1.0,0.0,1
1.0,2454964.809,1.2359,7.589,292.1,0.06817,9.67,0.0113,9.74,839.0,117.05,1.254,0.2883,34.7,1.0,1.0,0.0,292.69855,37.778481,37.77772,-0.31,0.0,0.0,1.0,1
0.0,2455012.367,0.9179,20.232,1599.0,0.04777,4.25,0.9376,89.38,201.0,0.38,70.2,0.1022,42.1,1.0,1.2823529411764707,0.48,287.22513,44.899841,44.51400815058823,-0.37434117647058823,0.0,0.0,1.0,1
1.0,2454965.024,0.503,1.839,116.3,2.01091,1.22,0.0344,86.38,1561.0,1398.42,7.96,0.3029,14.1,1.0,1.0,-0.02,287.96655,46.33849,46.33767,-1.3,0.0,1.0,0.0,1
1.0,2454965.013,1.272,1.7846,2111.5,0.18326,37.33,0.0163,42.08,2240.0,5954.82,1.713,0.302,117.2,1.0,2.0,-0.14,297.72214,48.710258,48.7377,-59.51,0.0,1.0,0.0,1
1.0,2454967.4,1.168,1.713,305.1,0.06573,16.1,0.0455,71.52,1083.0,325.63,3.68,0.2979,11.3,1.0,1.0,-0.5,295.19568,48.567421,48.5677,2.62,0.0,1.0,0.0,1
0.0,2454964.593,0.904,0.3028,286.8,22.97233,2.48,0.0141,83.43,1709.0,2024.34,7.91,0.1324,25.8,1.0,1.0,0.48,294.63989,50.33419,50.3343,-0.17,0.0,1.0,0.0,1
1.0,2454965.676,1.216,6.182,1223.4,0.01599,19.96,0.027,32.77,1061.0,299.44,1.446,0.1082,25.7,1.0,1.0,0.0,290.33072,37.882092,37.88229,1.93,0.0,1.0,0.0,1
1.0,2454966.714,0.719,4.679,122.7,0.10894,0.85,0.0415,79.92,970.0,209.73,4.11,0.2175,9.5,1.0,1.0,-0.34,290.84921,38.63184,38.63091,5.9,0.0,1.0,0.0,1
0.0,2455063.282,0.2652,10.87,769.8,1.55718,2.1,0.7253,89.95,235.0,0.72,170.1,0.1807,17.7,1.0,1.3058823529411765,0.0,284.53635,48.749611,44.29354376470589,0.1174117647058824,0.0,0.0,1.0,1
0.0,2454995.719,0.713,5.695,159.1,1.45222,2.99,0.3912,89.51,528.0,18.44,82.6,0.1555,16.9,1.0,1.0,0.08,287.13489,47.488621,47.48883,0.84,0.0,1.0,0.0,0
1.0,2454966.546,0.768,4.477,203.7,0.09349,1.58,0.0432,77.85,1315.0,704.95,3.65,0.302,21.4,1.0,1.0,-0.06,294.11237,46.252708,46.2521,2.0,0.0,1.0,0.0,1
0.0,2454965.448,0.32,1.849,185.3,3.03742,1.25,0.0366,88.19,1312.0,699.7,10.15,0.2916,15.4,1.0,1.0,-0.18,293.74326,45.761589,45.76081,1.27,0.0,1.0,0.0,0
1.0,2454965.055,0.662,3.848,37.4,0.10678,1.45,0.0262,72.12,2694.0,12477.61,2.156,0.31,10.6,1.0,1.0,-0.24,294.71292,46.576221,46.57686,-0.63,0.0,1.0,0.0,1
1.0,2454964.68,0.011,0.9425,321.0,9.80741,1.49,0.018,89.92,1697.0,1960.12,7.59,0.2676,23.7,1.0,1.0,-0.14,298.29953,44.78899,44.7909,-0.97,0.0,1.0,0.0,1
0.0,2454966.717,0.892,13.98,620.1,0.00565,2.22,0.0987,75.61,669.0,47.26,3.59,0.2521,13.2,1.0,1.0,-0.34,300.56305,43.980068,43.97877,2.61,0.0,1.0,0.0,1
1.0,2454965.447,0.011,1.889,69.3,1.6633,0.84,0.0229,89.88,1739.0,2160.97,5.23,0.2889,10.3,1.0,1.0,-0.1,298.01016,43.37159,43.36718,3.7,0.0,1.0,0.0,1
1.0,2454969.772,0.66,2.222,72.8,1.9774,1.7,0.07,87.51,1475.0,1117.19,15.17,0.311,16.4,1.0,1.0,-0.06,298.94901,43.441715,43.44084,15.3,0.0,1.0,0.0,1
1.0,2454968.834,0.972,8.345,164.9,0.00407,1.26,0.0726,67.04,781.0,87.82,2.49,0.2665,11.0,1.0,1.0,-0.74,298.85892,46.697208,46.69681,-1.7,0.0,1.0,0.0,1
0.0,2454965.422,0.01,3.155,57.0,0.816,0.89,0.0427,89.92,1497.0,1187.5,7.208,0.3103,12.7,2.0,1.0,-0.08,288.16397,42.481079,42.48066,-1.38,0.0,1.0,0.0,0
1.0,2454964.845,0.477,1.551,150.5,2.01974,1.17,0.0214,84.97,1673.0,1846.47,5.44,0.2787,14.8,1.0,1.0,-0.28,300.23093,46.0452,46.04723,-13.74,0.0,1.0,0.0,1
1.0,2454965.009,0.505,4.008,169.5,0.19883,1.29,0.0329,81.96,1426.0,978.38,3.61,0.2868,17.6,1.0,1.0,0.02,287.18967,38.42382,38.42312,-3.27,0.0,1.0,0.0,1
1.0,2455128.993,0.424,23.49,670.8,0.1891,2.37,0.9901,89.78,242.0,0.81,108.8,0.2622,12.1,1.0,1.0,0.04,291.19559,38.788078,38.78768,0.0,0.0,1.0,0.0,1
1.0,2454965.022,0.32,2.445,245.0,1.13766,1.09,0.0302,87.22,1139.0,395.98,6.58,0.2337,17.9,1.0,1.0,-0.46,287.96875,46.301659,46.30039,3.46,0.0,1.0,0.0,1
1.0,2454966.273,1.378,6.4616,10083.0,0.05449,34.84,0.0199,35.12,1310.0,692.0,1.684,0.2787,230.7,1.0,1.0,-0.96,291.24866,40.221352,40.20744,-80.83,0.0,1.0,0.0,1
1.0,2454965.97,0.72,5.321,66.5,0.05437,0.87,0.0344,73.2,1375.0,844.12,2.49,0.2622,13.6,1.0,1.0,0.0,295.66324,38.718243,38.71551,-11.3,0.0,1.0,0.0,1
1.0,2454964.735,0.36,1.591,34.6,1.07372,0.69,0.014,82.1,2626.0,11201.45,2.619,0.3124,16.4,1.0,1.0,-0.26,293.48825,39.696331,39.69697,2.2,0.0,1.0,0.0,1
0.0,2454964.535,0.574,4.364,127.7,0.08201,0.93,0.018,68.36,1573.0,1446.48,1.558,0.1959,27.8,1.0,1.0,0.02,292.91196,47.47504,47.476,-2.61,0.0,1.0,0.0,1
0.0,2454965.089,0.402,3.733,233.7,0.19325,1.64,0.0236,81.19,1751.0,2218.21,2.63,0.2889,17.7,1.0,1.0,-0.1,294.54642,46.50787,46.50938,-2.6,0.0,1.0,0.0,1
0.0,2455064.229,0.1251,9.75,215.1,1.56085,1.45,0.6188,89.95,329.0,2.78,133.0,0.2727,9.3,1.0,1.0,0.21,286.7937,44.638561,44.63937,-1.4,0.0,0.0,1.0,1
1.0,2455095.4,0.903,4.92,2538.0,1.85861,4.45,0.5375,89.62,270.0,1.26,136.2,0.2175,24.4,1.0,1.0,-0.28,293.20773,41.698582,41.68897,5.89,0.0,1.0,0.0,1
0.0,2454967.188,0.118,2.598,73.3,2.10125,0.94,0.0527,89.47,1236.0,552.7,12.79,0.302,10.6,2.0,1.0,-0.12,288.46909,46.78368,46.78342,1.0,0.0,1.0,0.0,0
0.0,2454982.176,0.719,3.179,421.1,1.8466,1.62,0.1275,88.72,555.0,22.4,32.2,0.2075,14.7,1.0,1.0,-0.24,284.9725,44.567551,44.5678,0.9,0.0,1.0,0.0,0
